Text A,Text B,Threshold,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
"middlemarch.txt","e0b/e0b-txt/WIESENFARTH_1999_PHILLIP PIRRIP'S AFTERLIFE, OR GREAT EXPECTATIONS AGAIN.txt","6","3","2","1793446","41957","[(714179, 714303), (1338210, 1338266)]","[(21694, 21818), (23431, 23487)]"
"middlemarch.txt","e0b/e0b-txt/Thierauf_2014_The Hidden Abortion Plot in George Eliot's Middlemarch.txt","6","3","8","1793446","32013","[(1238922, 1239028), (1239113, 1239163), (1247357, 1247402), (1247413, 1247650), (1247700, 1247886), (1248030, 1248121), (1250363, 1250424), (1250532, 1250635)]","[(18191, 18297), (18304, 18354), (19589, 19634), (19645, 19881), (19902, 20088), (20329, 20420), (21190, 21251), (21259, 21362)]"
"middlemarch.txt","e0b/e0b-txt/Stwertka_1977_The Web of Utterance.txt","6","3","4","1793446","26740","[(97645, 97697), (790577, 791208), (1610705, 1610785), (1634489, 1634661)]","[(8349, 8401), (13849, 14480), (18274, 18355), (19960, 20134)]"
"middlemarch.txt","e0b/e0b-txt/Tambling_1996_Dangerous Crossings.txt","6","3","15","1793446","36553","[(290797, 290870), (290877, 290948), (290957, 291035), (291044, 291125), (291132, 291206), (291226, 291294), (291305, 291375), (291388, 291458), (291469, 291546), (291555, 291635), (291653, 291705), (291725, 291802), (291809, 291884), (297704, 297754), (408629, 408895)]","[(15423, 15496), (15500, 15571), (15573, 15651), (15654, 15735), (15736, 15810), (15826, 15894), (15897, 15967), (15975, 16045), (16052, 16128), (16130, 16210), (16225, 16276), (16292, 16369), (16370, 16445), (16656, 16706), (21486, 21754)]"
"middlemarch.txt","e0b/e0b-txt/Sanders_2011_My father shook my soul awake.txt","6","3","1","1793446","42007","[(133134, 133196)]","[(38690, 38746)]"
"middlemarch.txt","e0b/e0b-txt/Collins_2015_Review.txt","6","3","2","1793446","26744","[(83005, 83053), (1326045, 1326233)]","[(12574, 12622), (15823, 16011)]"
"middlemarch.txt","e0b/e0b-txt/ROSENTHAL_2010_THE LARGE NOVEL AND THE LAW OF LARGE NUMBERS; OR, WHY GEORGE ELIOT HATES.txt","6","3","3","1793446","105261","[(68584, 68674), (1787722, 1787887), (1792132, 1792237)]","[(10567, 10657), (12515, 12685), (12841, 12948)]"
"middlemarch.txt","e0b/e0b-txt/Jackson_1997_A History of the Lights and Shadows.txt","6","3","15","1793446","43400","[(402600, 402668), (404876, 405044), (405094, 405156), (412992, 413178), (432503, 432776), (450007, 450119), (476887, 476990), (689519, 689690), (689697, 689965), (698732, 698892), (1000963, 1001168), (1047353, 1047436), (1724868, 1724937), (1737025, 1737088), (1738062, 1738108)]","[(2312, 2382), (2605, 2771), (2824, 2885), (13931, 14117), (15590, 15864), (17837, 17950), (18941, 19045), (21208, 21380), (21388, 21655), (22801, 22964), (28781, 28989), (37937, 38019), (39356, 39421), (39900, 39962), (40414, 40460)]"
"middlemarch.txt","e0b/e0b-txt/Mylne_1957_Notes on Eighteenth-Century Interjections.txt","6","3","2","1793446","25418","[(181670, 181919), (181930, 181983)]","[(10598, 10847), (10857, 10910)]"
"middlemarch.txt","e0b/e0b-txt/Scholes_1988_The Novel as Ethical Paradigm.txt","6","3","13","1793446","28148","[(248653, 248727), (428463, 428624), (603697, 603864), (740315, 740367), (765814, 765960), (776595, 776661), (776674, 776735), (847298, 847349), (847359, 847429), (847439, 847504), (1326617, 1327734), (1327748, 1327812), (1327827, 1327889)]","[(13815, 13889), (15747, 15908), (15932, 16100), (16115, 16167), (16634, 16780), (18050, 18116), (18128, 18189), (18257, 18308), (18311, 18381), (18384, 18449), (19771, 20887), (20900, 20964), (20970, 21032)]"
"middlemarch.txt","e0b/e0b-txt/Deery_1985_Margaret Fuller and Dorothea Brooke.txt","6","3","5","1793446","21765","[(68817, 68923), (95818, 95888), (1172263, 1172470), (1571079, 1571140), (1793005, 1793446)]","[(8511, 8618), (8705, 8775), (9240, 9446), (10749, 10810), (18708, 19148)]"
"middlemarch.txt","e0b/e0b-txt/NURBHAI_1997_JEWISH MYTH IN GEORGE ELIOT'S FICTION.txt","6","3","6","1793446","43553","[(190325, 190520), (939771, 940023), (940398, 940615), (940633, 940694), (969229, 969344), (1575529, 1575631)]","[(32711, 32907), (33261, 33513), (33560, 33777), (33795, 33856), (34115, 34230), (38351, 38453)]"
"middlemarch.txt","e0b/e0b-txt/BEETON_1975_JOSEPH CONRAD AND GEORGE ELIOT.txt","6","3","1","1793446","24540","[(1125584, 1126060)]","[(12426, 12903)]"
"middlemarch.txt","e0b/e0b-txt/IRVINE_1998_MRS.txt","6","3","14","1793446","56890","[(258129, 258197), (300782, 300851), (300908, 300987), (1147626, 1148041), (1148042, 1148090), (1148091, 1148497), (1148711, 1148756), (1148809, 1148927), (1589074, 1589129), (1589206, 1589286), (1589564, 1589640), (1589653, 1589905), (1589907, 1590283), (1590288, 1590393)]","[(7710, 7778), (13279, 13348), (13355, 13434), (19215, 19626), (19634, 19682), (19686, 20093), (20116, 20161), (20215, 20334), (44387, 44442), (44523, 44603), (44628, 44705), (44721, 44975), (45108, 45485), (45490, 45594)]"
"middlemarch.txt","e0b/e0b-txt/Tambling_1990_Middlemarch, Realism and the Birth of the Clinic.txt","6","3","17","1793446","60882","[(291717, 291939), (297607, 297667), (297704, 297770), (298304, 298357), (307025, 307106), (307180, 307252), (307280, 307498), (308007, 308102), (308564, 308780), (309036, 309112), (309137, 309280), (309381, 309763), (345608, 346046), (408632, 408832), (598323, 598406), (598668, 598739), (906852, 907141)]","[(2791, 3011), (5597, 5657), (5721, 5787), (5897, 5950), (6520, 6601), (6925, 6997), (7003, 7220), (7366, 7460), (7882, 8098), (33335, 33411), (35246, 35388), (35396, 35773), (38521, 38958), (41476, 41684), (51101, 51185), (51198, 51268), (54807, 55096)]"
"middlemarch.txt","e0b/e0b-txt/Carroll_1959_Unity through Analogy.txt","6","3","13","1793446","34194","[(5860, 5977), (50549, 50675), (449666, 450243), (583359, 583471), (777132, 777379), (1046461, 1046741), (1688731, 1689142), (1690443, 1690499), (1690518, 1690566), (1691032, 1691448), (1691455, 1691646), (1793133, 1793216), (1793225, 1793446)]","[(4292, 4409), (4567, 4693), (6633, 7212), (7270, 7382), (7584, 7831), (8342, 8625), (9340, 9749), (9874, 9930), (9935, 9983), (10114, 10532), (10540, 10731), (31769, 31852), (31864, 32086)]"
"middlemarch.txt","e0b/e0b-txt/Reed_Herron_1985_George Eliot's Illegitimate Children.txt","6","3","3","1793446","32208","[(124658, 124878), (124880, 125026), (1792910, 1793446)]","[(25494, 25714), (25719, 25864), (31533, 32067)]"
"middlemarch.txt","e0b/e0b-txt/Amano_2015_Recent George Eliot—George Henry Lewes Studies in Japan.txt","6","3","1","1793446","38415","[(432538, 432688)]","[(24129, 24278)]"
"middlemarch.txt","e0b/e0b-txt/Ashton_1979_The Intellectual 'Medium' of Middlemarch.txt","6","3","16","1793446","43709","[(344571, 344626), (344651, 344705), (344721, 344773), (345278, 345333), (345356, 345411), (345437, 345493), (345598, 345651), (345683, 345731), (345760, 345809), (345914, 345970), (449666, 450243), (591126, 591784), (1061473, 1061610), (1429530, 1429577), (1654994, 1655269), (1721939, 1722047)]","[(12561, 12616), (12617, 12671), (12675, 12727), (12898, 12953), (12954, 13009), (13011, 13066), (13127, 13180), (13192, 13240), (13247, 13296), (13356, 13412), (26241, 26819), (27478, 28136), (29144, 29282), (32438, 32485), (38474, 38749), (38963, 39072)]"
"middlemarch.txt","e0b/e0b-txt/Bedient_1969_Middlemarch.txt","6","3","6","1793446","34125","[(364410, 364477), (364518, 364583), (365146, 365200), (365214, 365288), (1638966, 1639036), (1649143, 1649288)]","[(11568, 11635), (11694, 11759), (11838, 11892), (11897, 11971), (23089, 23158), (24836, 24983)]"
"middlemarch.txt","e0b/e0b-txt/Feltes_1969_George Eliot's Pier-Glass.txt","6","3","6","1793446","13623","[(560150, 560200), (560201, 560252), (560305, 560351), (560402, 560508), (560613, 560716), (560870, 560917)]","[(7226, 7276), (7322, 7373), (7520, 7566), (7708, 7814), (8045, 8148), (8525, 8572)]"
"middlemarch.txt","e0b/e0b-txt/Henwood_1998_Complications of Heroinism.txt","6","3","2","1793446","55479","[(67579, 67710), (96874, 97037)]","[(36814, 36946), (37432, 37595)]"
"middlemarch.txt","e0b/e0b-txt/Patrick_1987_Rosamond Rescued.txt","6","3","18","1793446","56837","[(9363, 9423), (35060, 35261), (41359, 41541), (51086, 51152), (51158, 51217), (51585, 51646), (334308, 334641), (1250536, 1250610), (1251359, 1251540), (1275388, 1275449), (1429407, 1429621), (1623109, 1623617), (1624811, 1625149), (1628264, 1628461), (1636356, 1636430), (1691185, 1691244), (1691471, 1691646), (1715807, 1716016)]","[(21745, 21805), (21970, 22173), (23381, 23565), (24436, 24502), (24505, 24564), (24741, 24801), (40596, 40928), (41286, 41360), (41507, 41689), (42444, 42505), (42684, 42899), (43411, 43920), (44115, 44451), (45121, 45319), (50281, 50355), (52574, 52634), (52762, 52937), (53063, 53270)]"
"middlemarch.txt","e0b/e0b-txt/Greiner_2011_Thinking of Me Thinking of You.txt","6","3","3","1793446","28901","[(688842, 688962), (688978, 689132), (689519, 689690)]","[(17989, 18109), (18125, 18279), (18292, 18463)]"
"middlemarch.txt","e0b/e0b-txt/Christ_1976_Aggression and Providential Death in George Eliot's Fiction.txt","6","3","4","1793446","36646","[(889565, 889653), (913851, 914069), (914081, 914720), (1715868, 1716016)]","[(20698, 20782), (21039, 21256), (21271, 21906), (29128, 29275)]"
"middlemarch.txt","e0b/e0b-txt/Houghton_1946_The Meaning of Keats's Eve of St.txt","6","3","6","1793446","36853","[(46, 92), (172, 249), (250, 775), (1181, 1612), (2824, 2898), (2911, 3047)]","[(29761, 29807), (29811, 29888), (30612, 31134), (31208, 31638), (31644, 31719), (31731, 31867)]"
"middlemarch.txt","e0b/e0b-txt/Ridler_1984_GEORGE ELIOT AND GEORGE BORROW - A NOTE ON MIDDLEMARCH.txt","6","3","1","1793446","8120","[(651461, 651656)]","[(1668, 1863)]"
"middlemarch.txt","e0b/e0b-txt/Ward_1996_Romancing the Ending.txt","6","3","1","1793446","54452","[(560017, 560101)]","[(52580, 52660)]"
"middlemarch.txt","e0b/e0b-txt/GARRATT_2009_'THAT OLD GLASGOW SUIT'.txt","6","3","4","1793446","39686","[(163317, 163397), (286404, 286558), (286563, 286614), (286623, 286688)]","[(9862, 9942), (38967, 39121), (39151, 39202), (39209, 39276)]"
"middlemarch.txt","e0b/e0b-txt/Hardy_1955_Imagery in George Eliot's Last Novels.txt","6","3","11","1793446","32421","[(39498, 39676), (42243, 42461), (50530, 50809), (419611, 419824), (420013, 420201), (1013875, 1014078), (1014085, 1014194), (1014204, 1014299), (1316777, 1317028), (1317039, 1317133), (1393487, 1393600)]","[(4779, 4956), (5077, 5294), (9837, 10117), (10300, 10511), (10516, 10706), (11499, 11702), (11710, 11818), (11828, 11922), (18658, 18910), (18920, 19015), (20432, 20545)]"
"middlemarch.txt","e0b/e0b-txt/Duerksen_1965_Shelley in Middlemarch.txt","6","3","11","1793446","23759","[(763481, 764193), (764199, 764281), (764283, 764362), (1066232, 1066292), (1066526, 1067108), (1154900, 1155037), (1155061, 1155134), (1155147, 1155390), (1155391, 1155441), (1155462, 1155518), (1155539, 1155592)]","[(6492, 7200), (7207, 7288), (7274, 7352), (7776, 7835), (7844, 8418), (19370, 19506), (19530, 19603), (19617, 19859), (20417, 20465), (20470, 20526), (20527, 20579)]"
"middlemarch.txt","e0b/e0b-txt/Levine_1963_Isabel, Gwendolen, and Dorothea.txt","6","3","4","1793446","35064","[(95745, 95801), (127873, 127993), (419615, 420003), (420034, 420201)]","[(14060, 14117), (18329, 18449), (19517, 19906), (19938, 20105)]"
"middlemarch.txt","e0b/e0b-txt/Furst_1988_Realism and Its Code of Accreditation.txt","6","3","1","1793446","66714","[(794847, 794895)]","[(48105, 48153)]"
"middlemarch.txt","e0b/e0b-txt/Nunokawa_1993_The Miser's Two Bodies.txt","6","3","1","1793446","62029","[(1662476, 1662975)]","[(8779, 9278)]"
"middlemarch.txt","e0b/e0b-txt/Svaglic_1954_Religion in the Novels of George Eliot.txt","6","3","8","1793446","42075","[(143168, 143273), (1058235, 1058315), (1058858, 1059308), (1059317, 1059389), (1324129, 1324185), (1326042, 1326112), (1326122, 1326620), (1628874, 1629004)]","[(22637, 22743), (24952, 25033), (25138, 25586), (25596, 25667), (30681, 30738), (31047, 31117), (31128, 31626), (34020, 34129)]"
"middlemarch.txt","e0b/e0b-txt/Booth_1986_Little Dorrit and Dorothea Brooke.txt","6","3","7","1793446","72072","[(397985, 398077), (425440, 425653), (444174, 444232), (1648981, 1649051), (1649290, 1649337), (1649658, 1649703), (1787695, 1787822)]","[(11073, 11165), (47576, 47801), (52779, 52838), (57406, 57478), (57475, 57522), (57574, 57619), (58852, 58979)]"
"middlemarch.txt","e0b/e0b-txt/Phillipps_1985_GEORGE ELIOT'S USE OF DIALECT.txt","6","3","3","1793446","27704","[(1553600, 1553982), (1554072, 1554119), (1554127, 1554201)]","[(14607, 14988), (15042, 15089), (15099, 15174)]"
"middlemarch.txt","e0b/e0b-txt/Blackmur_1955_The Language of Silence.txt","6","3","14","1793446","49391","[(411724, 411888), (411889, 412107), (413002, 413090), (413094, 413178), (731759, 731917), (1524109, 1524197), (1524206, 1524289), (1524365, 1524433), (1563141, 1563222), (1563495, 1563768), (1563784, 1563852), (1609087, 1609237), (1609806, 1609871), (1611694, 1611763)]","[(28302, 28467), (28474, 28692), (28862, 28950), (28955, 29039), (30296, 30453), (30689, 30774), (30782, 30864), (30942, 31010), (32197, 32278), (32286, 32559), (32575, 32644), (32859, 33010), (33197, 33263), (33321, 33390)]"
"middlemarch.txt","e0b/e0b-txt/COHEN_2009_Envy and Victorian Fiction.txt","6","3","5","1793446","24644","[(448892, 449040), (765451, 765607), (897583, 897730), (897854, 897935), (897943, 898439)]","[(19055, 19203), (19662, 19819), (20102, 20249), (20433, 20514), (20523, 21018)]"
"middlemarch.txt","e0b/e0b-txt/Parlett_1930_George Eliot and Humanism.txt","6","3","4","1793446","58143","[(24634, 24683), (143168, 143265), (448898, 449011), (596308, 596780)]","[(16971, 17020), (19571, 19668), (25605, 25720), (26707, 27180)]"
"middlemarch.txt","e0b/e0b-txt/Gezari_1978_The Metaphorical Imagination of George Eliot.txt","6","3","4","1793446","37956","[(415163, 415707), (415713, 415971), (1691325, 1691448), (1691455, 1691646)]","[(9818, 10360), (10367, 10623), (20361, 20484), (20492, 20683)]"
"middlemarch.txt","e0b/e0b-txt/McMaster_1990_WILL LADISLAW AND OTHER ITALIANS WITH WHITE MICE.txt","6","3","3","1793446","17777","[(1046150, 1046222), (1657023, 1657143), (1657174, 1657246)]","[(1328, 1400), (1540, 1659), (1664, 1735)]"
"middlemarch.txt","e0b/e0b-txt/GORDON_1994_GEORGE ELIOT AND THEOCRITUS.txt","6","3","1","1793446","19592","[(560017, 560101)]","[(12160, 12240)]"
"middlemarch.txt","e0b/e0b-txt/HALE_2010_Sickly Scholars and Healthy Novels.txt","6","3","1","1793446","64111","[(124397, 124521)]","[(30013, 30137)]"
"middlemarch.txt","e0b/e0b-txt/FONTANA_2007_GENTLEMAN AS SIGNIFIER IN MIDDLEMARCH.txt","6","3","16","1793446","20763","[(12519, 12568), (12576, 12644), (12654, 12777), (814506, 814666), (1033286, 1033481), (1033487, 1033644), (1034000, 1034068), (1045789, 1045883), (1337768, 1337822), (1337837, 1337892), (1337905, 1337967), (1338044, 1338096), (1338106, 1338161), (1338171, 1338230), (1560723, 1561702), (1561703, 1561991)]","[(4287, 4336), (4343, 4411), (4424, 4547), (5101, 5261), (5415, 5606), (5613, 5773), (5961, 6030), (6209, 6303), (7370, 7424), (7431, 7485), (7492, 7554), (7619, 7671), (7676, 7730), (7735, 7793), (11101, 12079), (12210, 12500)]"
"middlemarch.txt","e0b/e0b-txt/Leavis_1955_A Note on Literary Indebtedness.txt","6","3","21","1793446","16608","[(408230, 408296), (408375, 408443), (408453, 408517), (408529, 408591), (408629, 408690), (408703, 408769), (408778, 408849), (408867, 408928), (408940, 409013), (409239, 409308), (409388, 409443), (409689, 409741), (409846, 409896), (410002, 410055), (410082, 410129), (410157, 410209), (410314, 410372), (410396, 410449), (410510, 410580), (410586, 410652), (410724, 410790)]","[(2456, 2522), (2591, 2659), (2665, 2729), (2736, 2798), (2828, 2889), (2901, 2967), (2971, 3042), (3053, 3113), (3118, 3191), (3264, 3333), (3541, 3596), (3770, 3822), (3884, 3934), (4001, 4054), (4060, 4107), (4115, 4167), (4229, 4287), (4289, 4342), (11298, 11368), (11373, 11439), (12267, 12334)]"
"middlemarch.txt","e0b/e0b-txt/McGowan_1980_The Turn of George Eliot's Realism.txt","6","3","7","1793446","59115","[(310364, 310713), (310714, 310903), (349934, 350153), (591126, 591382), (591680, 591784), (1143069, 1143194), (1143757, 1143830)]","[(34934, 35284), (35943, 36131), (39779, 39998), (42974, 43228), (43233, 43337), (56682, 56807), (56835, 56909)]"
"middlemarch.txt","e0b/e0b-txt/McGeer_2004_The Art of Good Hope.txt","6","3","5","1793446","56683","[(1326632, 1326808), (1326815, 1327153), (1327157, 1327315), (1327321, 1328247), (1633578, 1633639)]","[(26993, 27169), (27176, 27514), (27515, 27672), (27678, 28598), (34395, 34455)]"
"middlemarch.txt","e0b/e0b-txt/Auerbach_1979_Women on Women's Destiny.txt","6","3","8","1793446","24597","[(581900, 581955), (584004, 584064), (584077, 584240), (768743, 768790), (1792712, 1792907), (1793001, 1793081), (1793085, 1793136), (1793287, 1793392)]","[(10446, 10501), (10624, 10684), (10698, 10861), (10920, 10967), (12187, 12383), (12479, 12559), (12563, 12613), (12620, 12725)]"
"middlemarch.txt","e0b/e0b-txt/Davies_2002_The Politics of Allusion.txt","6","3","40","1793446","54075","[(648296, 648368), (648379, 648453), (656502, 656543), (659568, 659633), (659648, 659706), (673724, 673769), (673788, 673863), (673880, 673952), (673968, 674048), (674064, 674134), (674154, 674219), (674241, 674310), (674327, 674374), (674382, 674526), (674920, 675780), (675788, 676127), (676134, 676237), (676249, 676479), (676489, 676637), (676649, 676718), (677379, 677830), (677839, 677910), (678621, 678892), (679005, 679083), (679099, 679168), (679192, 679393), (681608, 681851), (1117919, 1117986), (1118703, 1118772), (1118794, 1118859), (1118878, 1118943), (1118958, 1119029), (1119047, 1119110), (1119216, 1119285), (1119304, 1119366), (1491459, 1491520), (1541099, 1541180), (1541726, 1541883), (1542087, 1542151), (1542155, 1542324)]","[(35697, 35769), (35774, 35848), (36054, 36094), (36451, 36516), (36523, 36581), (37419, 37464), (37469, 37544), (37549, 37621), (37624, 37702), (37708, 37778), (37784, 37849), (37858, 37927), (37930, 37977), (37985, 38126), (38223, 39067), (39075, 39412), (39419, 39521), (39532, 39761), (39764, 39912), (39924, 39992), (40054, 40495), (40505, 40576), (40851, 41122), (41129, 41204), (41208, 41277), (41287, 41486), (41495, 41737), (48133, 48199), (48271, 48340), (48346, 48411), (48412, 48477), (48478, 48548), (48551, 48614), (48689, 48758), (48759, 48821), (49115, 49176), (50597, 50678), (50683, 50840), (50847, 50911), (50912, 51081)]"
"middlemarch.txt","e0b/e0b-txt/Hagan_1961_Middlemarch.txt","6","3","25","1793446","42267","[(9060, 9224), (9306, 9470), (9481, 9554), (11695, 11829), (420275, 420486), (420501, 420698), (420854, 421083), (421090, 421488), (425891, 425936), (425946, 426020), (426077, 426125), (446340, 446474), (449683, 449847), (449880, 449941), (449946, 450077), (450089, 450154), (450162, 450243), (915142, 915894), (1059233, 1059319), (1630331, 1630487), (1630495, 1630560), (1691173, 1691390), (1691401, 1691448), (1691455, 1691646), (1735211, 1735766)]","[(6738, 6902), (6907, 7071), (7083, 7156), (9520, 9654), (17058, 17268), (17286, 17484), (18098, 18326), (18334, 18733), (22200, 22245), (22259, 22334), (22441, 22489), (22683, 22817), (23119, 23283), (23478, 23539), (23545, 23675), (23687, 23751), (23760, 23841), (25107, 25853), (26562, 26648), (26667, 26824), (26835, 26900), (29880, 30096), (30107, 30154), (30162, 30352), (41587, 42140)]"
"middlemarch.txt","e0b/e0b-txt/Epstein_2008_Neutral Physiognomy.txt","6","3","9","1793446","62537","[(170588, 170825), (1021771, 1021964), (1021971, 1022258), (1269319, 1269417), (1269525, 1269675), (1269676, 1269842), (1617371, 1617594), (1651777, 1652068), (1657957, 1658059)]","[(12708, 12946), (20205, 20399), (20406, 20695), (34199, 34297), (34348, 34494), (34689, 34854), (36443, 36669), (44105, 44396), (45187, 45289)]"
"middlemarch.txt","e0b/e0b-txt/ZIMMERMAN_1977_Radiant as a Diamond.txt","6","3","9","1793446","32154","[(2207, 2279), (18139, 18434), (18442, 18552), (18564, 18670), (19518, 19590), (1260835, 1260902), (1260953, 1261006), (1275761, 1275993), (1609555, 1610035)]","[(14598, 14670), (18216, 18510), (18519, 18628), (18641, 18746), (25944, 26016), (26166, 26233), (26237, 26290), (27744, 27975), (28166, 28649)]"
"middlemarch.txt","e0b/e0b-txt/1873_Review of Middlemarch.txt","6","3","7","1793446","28018","[(1305, 1567), (1571, 1634), (1643, 1707), (1719, 2038), (2050, 2133), (1792048, 1792186), (1792274, 1792420)]","[(5485, 5748), (5753, 5815), (5825, 5889), (5900, 6219), (6233, 6316), (7991, 8128), (8767, 8912)]"
"middlemarch.txt","e0b/e0b-txt/Stang_1957_The Literary Criticism of George Eliot.txt","6","3","3","1793446","27300","[(449666, 449763), (591126, 591372), (591680, 591784)]","[(3212, 3310), (7204, 7447), (7466, 7570)]"
"middlemarch.txt","e0b/e0b-txt/Kellogg_1987_The Squirrel's Heartbeat.txt","6","3","4","1793446","12657","[(411719, 411911), (411914, 411974), (411978, 412040), (412044, 412176)]","[(4957, 5147), (5500, 5560), (5563, 5625), (5629, 5761)]"
"middlemarch.txt","e0b/e0b-txt/BRANTLINGER_1972_Bluebooks, the Social Organism, and the Victorian Novel.txt","6","3","1","1793446","49134","[(1792341, 1792455)]","[(33608, 33723)]"
"middlemarch.txt","e0b/e0b-txt/SZIROTNY_2009_SOME MORE ADDENDA AND CORRIGENDA.txt","6","3","1","1793446","111016","[(734298, 734347)]","[(39991, 40040)]"
"middlemarch.txt","e0b/e0b-txt/KORNBLUH_2010_THE ECONOMIC PROBLEM OF SYMPATHY.txt","6","3","15","1793446","80251","[(169760, 169819), (169822, 169924), (171204, 171408), (171417, 171821), (411389, 411716), (411719, 412013), (412025, 412107), (433654, 433725), (467382, 467876), (467883, 467944), (468016, 468187), (468273, 468430), (534481, 534577), (539541, 539740), (570460, 570648)]","[(26481, 26540), (26799, 26901), (27791, 27995), (28005, 28408), (32831, 33157), (33636, 33929), (33940, 34023), (51401, 51482), (53227, 53716), (53871, 53932), (53935, 54106), (54108, 54266), (75801, 75897), (75986, 76184), (76317, 76505)]"
"middlemarch.txt","e0b/e0b-txt/Novy_1991_Middlemarch and George Eliot's Female (Re) Vision of Shakespeare.txt","6","3","10","1793446","55490","[(285161, 285275), (285398, 285541), (315612, 315751), (547711, 547889), (592426, 592579), (1001562, 1001628), (1001640, 1001699), (1001710, 1002170), (1009370, 1009429), (1686134, 1686193)]","[(15825, 15939), (16041, 16181), (23614, 23753), (26781, 26959), (35506, 35659), (36355, 36420), (36433, 36492), (36504, 36949), (37758, 37817), (43834, 43894)]"
"middlemarch.txt","e0b/e0b-txt/Higdon_1972_The Iconographic Backgrounds of Adam Bede, Chapter 15.txt","6","3","4","1793446","42963","[(449666, 449748), (915988, 916325), (919876, 920046), (930224, 930403)]","[(2082, 2164), (36540, 36846), (39193, 39363), (41264, 41415)]"
"middlemarch.txt","e0b/e0b-txt/Beaty_1957_Visions and Revisions.txt","6","3","38","1793446","48119","[(1696419, 1696471), (1696490, 1696530), (1696531, 1696586), (1698848, 1698908), (1698918, 1698974), (1699167, 1699243), (1699375, 1699445), (1699539, 1699610), (1699600, 1699655), (1699732, 1699804), (1699862, 1699928), (1699969, 1700025), (1700031, 1700103), (1702021, 1702070), (1703653, 1703720), (1705165, 1705235), (1705535, 1705587), (1705602, 1705665), (1705863, 1705944), (1706025, 1706092), (1706103, 1706170), (1706171, 1706228), (1706240, 1706353), (1706735, 1706790), (1710620, 1710687), (1710763, 1710839), (1710840, 1710900), (1710910, 1710970), (1711332, 1711442), (1711733, 1711788), (1712294, 1712363), (1712516, 1712613), (1712628, 1712756), (1712768, 1712827), (1715486, 1715558), (1715562, 1715708), (1715719, 1715827), (1715832, 1716028)]","[(17138, 17190), (17287, 17326), (17363, 17418), (19861, 19922), (20008, 20063), (20513, 20589), (20944, 21014), (21238, 21308), (21392, 21447), (22036, 22107), (22197, 22263), (22418, 22473), (22597, 22668), (25283, 25332), (26354, 26421), (28280, 28351), (28993, 29045), (29381, 29445), (29895, 29975), (30207, 30274), (30322, 30388), (30478, 30535), (30547, 30659), (32372, 32427), (33675, 33742), (33971, 34047), (34066, 34125), (34208, 34267), (35147, 35256), (39169, 39223), (40456, 40525), (40872, 40969), (40983, 41113), (41128, 41187), (42400, 42471), (42472, 42618), (42630, 42737), (42744, 42936)]"
"middlemarch.txt","e0b/e0b-txt/Worth_1981_Review of 's Middlemarch Notebooks.txt","6","3","1","1793446","17781","[(1571207, 1571322)]","[(8789, 8897)]"
"middlemarch.txt","e0b/e0b-txt/Wright_2014_George Eliot's Vagueness.txt","6","3","14","1793446","68962","[(25961, 26128), (26135, 26222), (77568, 77616), (291675, 291939), (349596, 350153), (406968, 407032), (421756, 421993), (1662481, 1662553), (1664667, 1664797), (1665973, 1666032), (1684715, 1684823), (1684870, 1685005), (1685010, 1685137), (1688471, 1688728)]","[(18889, 19052), (19060, 19147), (20246, 20294), (26777, 27041), (30742, 31298), (34427, 34491), (34774, 35010), (35783, 35855), (35953, 36083), (36453, 36512), (36728, 36836), (36844, 36979), (37146, 37274), (37909, 38165)]"
"middlemarch.txt","e0b/e0b-txt/Miller_1974_Narrative and History.txt","6","3","8","1793446","52997","[(46, 233), (196062, 196540), (408629, 409406), (454463, 454643), (454910, 454974), (455010, 455159), (638461, 638618), (1265084, 1265156)]","[(24382, 24569), (26021, 26500), (26669, 27450), (35201, 35380), (35400, 35465), (35507, 35656), (41621, 41778), (41841, 41913)]"
"middlemarch.txt","e0b/e0b-txt/Harkness_1954_Imitation and Theme.txt","6","3","1","1793446","35488","[(1792149, 1792237)]","[(5412, 5501)]"
"middlemarch.txt","e0b/e0b-txt/Hardy et al_1980_Middlemarch, Chapter 85.txt","6","3","10","1793446","57539","[(1761791, 1762025), (1762042, 1762167), (1762176, 1762263), (1762275, 1763445), (1763446, 1764886), (1764891, 1766023), (1766038, 1766482), (1766483, 1767314), (1767318, 1769022), (1777857, 1777930)]","[(1228, 1440), (1456, 1572), (1580, 1662), (1670, 2745), (2992, 4423), (4428, 5554), (5567, 6007), (6167, 6981), (6982, 8665), (25897, 25970)]"
